NUM_POSTE;NOM_USUEL;LAT;LON;ALTI;AAAAMM;RR;QRR;NBRR;RR_ME;RRAB;QRRAB;RRABDAT;NBJRR1;NBJRR5;NBJRR10;NBJRR30;NBJRR50;NBJRR100;PMERM;QPMERM;NBPMERM;PMERMINAB;QPMERMINAB;PMERMINABDAT;TX;QTX;NBTX;TX_ME;TXAB;QTXAB;TXDAT;TXMIN;QTXMIN;TXMINDAT;NBJTX0;NBJTX25;NBJTX30;NBJTX35;NBJTXI20;NBJTXI27;NBJTXS32;TN;QTN;NBTN;TN_ME;TNAB;QTNAB;TNDAT;TNMAX;QTNMAX;TNMAXDAT;NBJTN5;NBJTN10;NBJTNI10;NBJTNI15;NBJTNI20;NBJTNS20;NBJTNS25;NBJGELEE;TAMPLIM;QTAMPLIM;TAMPLIAB;QTAMPLIAB;TAMPLIABDAT;NBTAMPLI;TM;QTM;NBTM;TMM;QTMM;NBTMM;NBJTMS24;TMMIN;QTMMIN;TMMINDAT;TMMAX;QTMMAX;TMMAXDAT;UNAB;QUNAB;UNABDAT;NBUN;UXAB;QUXAB;UXABDAT;NBUX;UMM;QUMM;NBUM;TSVM;QTSVM;NBTSVM;ETP;QETP;FXIAB;QFXIAB;DXIAB;QDXIAB;FXIDAT;NBJFF10;NBJFF16;NBJFF28;NBFXI;FXI3SAB;QFXI3SAB;DXI3SAB;QDXI3SAB;FXI3SDAT;NBJFXI3S10;NBJFXI3S16;NBJFXI3S28;NBFXI3S;FXYAB;QFXYAB;DXYAB;QDXYAB;FXYABDAT;NBJFXY8;NBJFXY10;NBJFXY15;NBFXY;FFM;QFFM;NBFFM;INST;QINST;NBINST;NBSIGMA0;NBSIGMA20;NBSIGMA80;GLOT;QGLOT;NBGLOT;DIFT;QDIFT;NBDIFT;DIRT;QDIRT;NBDIRT;HNEIGEFTOT;QHNEIGEFTOT;HNEIGEFAB;QHNEIGEFAB;HNEIGEFDAT;NBHNEIGEF;NBJNEIG;NBJHNEIGEF1;NBJHNEIGEF5;NBJHNEIGEF10;NBJSOLNG;NEIGETOTM;QNEIGETOTM;NEIGETOTAB;QNEIGETOTAB;NEIGETOTABDAT;NBJNEIGETOT1;NBJNEIGETOT10;NBJNEIGETOT30;NBJGREL;NBJORAG;NBJBROU
97411102;SAINT-DENIS VILLE;-20.874000;55.452333;5;191603;43.0;9;31;;22.0;9;10;5;2;2;0;0;0;;;0;;;;27.1;9;31;;29.0;9;30;26.0;9;1;0;31;0;0;0;15;0;21.7;9;31;;20.0;9;5;24.0;9;31;0;0;0;0;2;31;0;0;5.4;9;7.0;9;17;31;24.4;9;31;;;0;;23.0;9;5;26.5;9;31;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97411102;SAINT-DENIS VILLE;-20.874000;55.452333;5;191604;40.0;9;30;;21.0;9;12;3;2;2;0;0;0;;;0;;;;26.7;9;30;;29.0;9;4;24.5;9;20;0;28;0;0;0;18;0;21.5;9;30;;19.0;9;30;24.0;9;6;0;0;0;0;11;26;0;0;5.2;9;7.5;9;19;30;24.1;9;30;;;0;;22.0;9;30;26.3;9;6;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97411102;SAINT-DENIS VILLE;-20.874000;55.452333;5;191605;105.0;9;31;;28.0;9;12;9;7;3;0;0;0;;;0;;;;24.9;9;31;;26.0;9;1;22.5;9;28;0;23;0;0;0;31;0;19.8;9;31;;17.5;9;30;24.0;9;25;0;0;0;0;18;16;0;0;5.1;9;8.0;9;21;31;22.3;9;31;;;0;;20.3;9;28;24.5;9;25;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97411102;SAINT-DENIS VILLE;-20.874000;55.452333;5;191606;15.0;9;30;;8.0;9;7;2;2;0;0;0;0;;;0;;;;22.8;9;30;;24.0;9;2;20.5;9;8;0;0;0;0;0;30;0;17.3;9;30;;16.0;9;29;21.0;9;2;0;0;0;0;28;2;0;0;5.4;9;7.5;9;17;30;20.0;9;30;;;0;;18.8;9;12;22.5;9;2;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97411102;SAINT-DENIS VILLE;-20.874000;55.452333;5;191607;0.0;9;31;;0.0;9;;0;0;0;0;0;0;;;0;;;;23.0;9;31;;25.0;9;11;21.0;9;3;0;9;0;0;0;31;0;16.6;9;31;;14.0;9;28;20.5;9;17;0;0;0;7;30;5;0;0;6.4;9;9.0;9;14;31;19.8;9;31;;;0;;17.8;9;3;22.8;9;17;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97411102;SAINT-DENIS VILLE;-20.874000;55.452333;5;191608;5.0;9;31;;5.0;9;28;1;1;0;0;0;0;;;0;;;;21.4;9;31;;24.0;9;5;19.0;9;30;0;0;0;0;2;31;0;16.2;9;31;;14.0;9;7;18.5;9;20;0;0;0;6;31;0;0;0;5.1;9;9.0;9;6;31;18.8;9;31;;;0;;17.0;9;30;20.5;9;5;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97411102;SAINT-DENIS VILLE;-20.874000;55.452333;5;191609;2.0;9;30;;2.0;9;17;1;0;0;0;0;0;;;0;;;;21.3;9;30;;23.0;9;18;20.0;9;1;0;0;0;0;7;30;0;16.6;9;30;;14.5;9;1;19.0;9;17;0;0;0;3;30;0;0;0;4.8;9;6.0;9;27;30;18.9;9;30;;;0;;17.3;9;2;20.5;9;18;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97411102;SAINT-DENIS VILLE;-20.874000;55.452333;5;191610;13.0;9;31;;9.0;9;2;2;1;0;0;0;0;;;0;;;;22.7;9;31;;23.5;9;12;21.5;9;3;0;0;0;0;0;31;0;17.4;9;31;;16.0;9;2;19.5;9;13;0;0;0;0;31;0;0;0;5.3;9;7.0;9;30;31;20.0;9;31;;;0;;19.0;9;18;21.3;9;29;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97411102;SAINT-DENIS VILLE;-20.874000;55.452333;5;191611;40.0;9;30;;18.0;9;12;6;3;1;0;0;0;;;0;;;;23.4;9;30;;25.0;9;21;22.5;9;1;0;1;0;0;0;30;0;18.2;9;30;;17.0;9;1;19.0;9;8;0;0;0;0;30;0;0;0;5.2;9;6.0;9;25;30;20.8;9;30;;;0;;19.8;9;1;22.0;9;21;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97411102;SAINT-DENIS VILLE;-20.874000;55.452333;5;191612;108.0;9;31;;28.0;9;3;10;8;5;0;0;0;;;0;;;;24.1;9;31;;26.0;9;24;22.5;9;4;0;6;0;0;0;31;0;19.5;9;31;;17.0;9;2;21.0;9;23;0;0;0;0;26;12;0;0;4.6;9;7.5;9;2;31;21.8;9;31;;;0;;20.8;9;4;23.5;9;25;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97411102;SAINT-DENIS VILLE;-20.874000;55.452333;5;191701;436.0;9;31;;170.0;9;7;11;10;7;3;2;2;;;0;;;;24.3;9;31;;26.0;9;1;21.0;9;6;0;16;0;0;0;31;0;20.2;9;31;;18.0;9;6;21.5;9;24;0;0;0;0;15;25;0;0;4.1;9;6.0;9;23;31;22.2;9;31;;;0;;19.5;9;6;23.5;9;30;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97411102;SAINT-DENIS VILLE;-20.874000;55.452333;5;191702;620.0;9;28;;218.0;9;11;10;9;7;5;3;3;;;0;;;;29.8;9;28;;33.0;9;22;24.0;9;10;0;26;13;0;0;2;6;23.4;9;28;;20.5;9;10;27.0;9;25;0;0;0;0;0;28;6;0;6.3;9;10.0;9;28;28;26.6;9;28;;;0;;22.3;9;10;30.0;9;25;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97411102;SAINT-DENIS VILLE;-20.874000;55.452333;5;191703;0.0;9;31;;0.0;9;;0;0;0;0;0;0;;;0;;;;;;0;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97411102;SAINT-DENIS VILLE;-20.874000;55.452333;5;191704;32.0;9;30;;10.0;9;27;7;2;1;0;0;0;;;0;;;;29.5;9;30;;31.5;9;5;26.0;9;22;0;30;16;0;0;3;0;21.6;9;30;;18.5;9;23;23.5;9;24;0;0;0;0;7;26;0;0;7.9;9;10.5;9;18;30;25.5;9;30;;;0;;22.5;9;22;27.5;9;6;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97411102;SAINT-DENIS VILLE;-20.874000;55.452333;5;191705;24.0;9;31;;11.0;9;29;5;1;1;0;0;0;;;0;;;;27.3;9;31;;29.5;9;1;25.0;9;29;0;31;0;0;0;17;0;18.6;9;31;;16.0;9;30;21.0;9;11;0;0;0;0;26;11;0;0;8.7;9;11.0;9;28;31;23.0;9;31;;;0;;20.5;9;30;25.3;9;1;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97411102;SAINT-DENIS VILLE;-20.874000;55.452333;5;191706;51.0;9;30;;14.0;9;19;6;4;3;0;0;0;;;0;;;;23.8;9;30;;26.0;9;1;20.0;9;27;0;12;0;0;1;30;0;16.5;9;30;;14.0;9;16;20.0;9;13;0;0;0;6;30;1;0;0;7.3;9;10.0;9;16;30;20.1;9;30;;;0;;18.3;9;15;22.5;9;13;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97411102;SAINT-DENIS VILLE;-20.874000;55.452333;5;191707;45.0;9;31;;16.0;9;18;4;4;2;0;0;0;;;0;;;;23.1;9;31;;25.0;9;16;21.0;9;15;0;1;0;0;0;31;0;16.7;9;31;;13.5;9;15;19.0;9;19;0;0;0;4;31;0;0;0;6.4;9;8.5;9;20;31;19.9;9;31;;;0;;17.3;9;15;21.5;9;17;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97411102;SAINT-DENIS VILLE;-20.874000;55.452333;5;191708;10.0;9;31;;6.0;9;14;2;1;0;0;0;0;;;0;;;;21.6;9;31;;24.0;9;25;19.0;9;2;0;0;0;0;3;31;0;14.9;9;31;;12.0;9;20;19.0;9;25;0;0;0;20;31;0;0;0;6.7;9;10.0;9;20;31;18.2;9;31;;;0;;15.5;9;21;21.5;9;25;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97411102;SAINT-DENIS VILLE;-20.874000;55.452333;5;191709;12.0;9;30;;8.0;9;14;2;1;0;0;0;0;;;0;;;;22.2;9;30;;23.5;9;17;20.5;9;12;0;0;0;0;0;30;0;15.4;9;30;;13.0;9;10;17.0;9;2;0;0;0;14;30;0;0;0;6.8;9;9.5;9;17;30;18.8;9;30;;;0;;17.5;9;10;20.0;9;16;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97411102;SAINT-DENIS VILLE;-20.874000;55.452333;5;191710;16.0;9;31;;12.0;9;17;2;1;1;0;0;0;;;0;;;;24.2;9;31;;25.5;9;18;22.5;9;27;0;11;0;0;0;31;0;16.5;9;31;;14.0;9;3;19.0;9;17;0;0;0;4;31;0;0;0;7.8;9;10.0;9;12;31;20.3;9;31;;;0;;18.8;9;3;22.0;9;18;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97411102;SAINT-DENIS VILLE;-20.874000;55.452333;5;191711;47.0;9;30;;14.0;9;29;5;4;2;0;0;0;;;0;;;;26.3;9;30;;27.5;9;23;25.0;9;5;0;30;0;0;0;28;0;18.6;9;30;;17.0;9;8;21.0;9;23;0;0;0;0;28;4;0;0;7.7;9;10.0;9;28;30;22.4;9;30;;;0;;21.0;9;10;24.3;9;23;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97411102;SAINT-DENIS VILLE;-20.874000;55.452333;5;191712;55.0;9;31;;20.0;9;20;4;4;3;0;0;0;;;0;;;;27.8;9;31;;29.5;9;18;26.0;9;2;0;31;0;0;0;11;0;21.1;9;31;;18.0;9;2;23.0;9;22;0;0;0;0;10;26;0;0;6.7;9;8.0;9;28;31;24.5;9;31;;;0;;22.0;9;2;26.0;9;22;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97411102;SAINT-DENIS VILLE;-20.874000;55.452333;5;191801;75.0;9;31;;19.0;9;24;8;7;4;0;0;0;;;0;;;;29.4;9;31;;32.0;9;31;27.0;9;20;0;31;12;0;0;1;1;22.5;9;31;;20.5;9;7;26.0;9;31;0;0;0;0;0;31;1;0;6.9;9;8.0;9;26;31;25.9;9;31;;;0;;24.3;9;20;29.0;9;31;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97411102;SAINT-DENIS VILLE;-20.874000;55.452333;5;191802;191.0;9;28;;49.0;9;8;10;8;7;2;0;0;;;0;;;;29.3;9;28;;32.0;9;1;27.0;9;14;0;28;12;0;0;1;2;22.5;9;28;;20.0;9;18;24.0;9;27;0;0;0;0;2;28;0;0;6.9;9;12.0;9;1;28;25.9;9;28;;;0;;24.0;9;18;27.5;9;24;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97411102;SAINT-DENIS VILLE;-20.874000;55.452333;5;191803;177.0;9;31;;67.0;9;26;10;8;4;2;1;0;;;0;;;;29.7;9;31;;31.0;9;5;28.0;9;1;0;31;20;0;0;0;0;22.7;9;31;;21.5;9;4;24.0;9;14;0;0;0;0;0;31;0;0;7.0;9;9.0;9;25;31;26.2;9;31;;;0;;24.8;9;3;27.5;9;14;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97411102;SAINT-DENIS VILLE;-20.874000;55.452333;5;191804;91.0;9;30;;35.0;9;3;9;5;3;1;0;0;;;0;;;;27.4;9;30;;29.0;9;5;25.0;9;16;0;30;0;0;0;14;0;21.2;9;30;;20.0;9;28;24.0;9;7;0;0;0;0;11;30;0;0;6.3;9;8.0;9;28;30;24.3;9;30;;;0;;22.5;9;17;26.5;9;7;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97411102;SAINT-DENIS VILLE;-20.874000;55.452333;5;191805;182.0;9;31;;96.0;9;6;8;5;4;2;1;0;;;0;;;;25.3;9;31;;27.5;9;2;23.0;9;5;0;25;0;0;0;30;0;17.9;9;31;;16.0;9;31;21.0;9;4;0;0;0;0;29;2;0;0;7.4;9;10.5;9;1;31;21.6;9;31;;;0;;20.3;9;5;23.8;9;3;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97411102;SAINT-DENIS VILLE;-20.874000;55.452333;5;191806;53.0;9;30;;30.0;9;6;4;3;2;1;0;0;;;0;;;;23.3;9;30;;27.0;9;10;22.0;9;7;0;2;0;0;0;30;0;16.5;9;30;;15.0;9;30;19.0;9;5;0;0;0;7;30;0;0;0;6.8;9;11.0;9;10;30;19.9;9;30;;;0;;18.5;9;29;21.5;9;10;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97411102;SAINT-DENIS VILLE;-20.874000;55.452333;5;191807;0.0;9;31;;0.0;9;;0;0;0;0;0;0;;;0;;;;;;0;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97411102;SAINT-DENIS VILLE;-20.874000;55.452333;5;191808;8.0;9;31;;7.0;9;15;2;1;0;0;0;0;;;0;;;;21.0;9;31;;23.0;9;14;19.0;9;24;0;0;0;0;7;31;0;13.5;9;31;;11.0;9;1;15.0;9;3;0;0;0;31;31;0;0;0;7.6;9;10.0;9;30;31;17.3;9;31;;;0;;16.0;9;24;18.5;9;14;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97411102;SAINT-DENIS VILLE;-20.874000;55.452333;5;191809;0.0;9;30;;0.0;9;;0;0;0;0;0;0;;;0;;;;22.5;9;30;;25.0;9;30;19.0;9;7;0;1;0;0;4;30;0;15.2;9;30;;13.0;9;2;17.0;9;21;0;0;0;13;30;0;0;0;7.3;9;10.0;9;30;30;18.8;9;30;;;0;;16.0;9;7;20.5;9;23;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97411102;SAINT-DENIS VILLE;-20.874000;55.452333;5;191810;0.0;9;31;;0.0;9;;0;0;0;0;0;0;;;0;;;;25.7;9;31;;29.0;9;31;22.0;9;1;0;25;0;0;0;28;0;19.0;9;31;;15.0;9;28;22.0;9;7;0;0;0;1;19;15;0;0;6.7;9;12.0;9;31;31;22.4;9;31;;;0;;19.0;9;2;24.5;9;15;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97411102;SAINT-DENIS VILLE;-20.874000;55.452333;5;191811;22.0;9;30;;22.0;9;26;1;1;1;0;0;0;;;0;;;;26.6;9;30;;29.0;9;27;25.0;9;1;0;30;0;0;0;24;0;19.8;9;30;;18.0;9;9;22.0;9;26;0;0;0;0;22;15;0;0;6.8;9;9.0;9;27;30;23.2;9;30;;;0;;22.0;9;10;25.0;9;28;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97411102;SAINT-DENIS VILLE;-20.874000;55.452333;5;191812;28.0;9;31;;13.0;9;2;4;3;1;0;0;0;;;0;;;;28.4;9;31;;30.0;9;18;26.0;9;2;0;31;6;0;0;6;0;21.8;9;31;;19.0;9;3;24.0;9;20;0;0;0;0;5;28;0;0;6.6;9;8.0;9;30;31;25.1;9;31;;;0;;22.5;9;3;27.0;9;21;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97411102;SAINT-DENIS VILLE;-20.874000;55.452333;5;191901;217.0;9;31;;44.0;9;17;12;10;6;3;0;0;;;0;;;;;;0;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97411102;SAINT-DENIS VILLE;-20.874000;55.452333;5;191902;55.0;9;28;;15.0;9;7;6;5;3;0;0;0;;;0;;;;;;0;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97411102;SAINT-DENIS VILLE;-20.874000;55.452333;5;191903;0.0;9;31;;0.0;9;;0;0;0;0;0;0;;;0;;;;32.7;9;31;;34.0;9;5;31.0;9;3;0;31;31;0;0;0;30;26.8;9;31;;25.0;9;26;30.0;9;1;0;0;0;0;0;31;31;0;5.9;9;8.0;9;26;31;29.8;9;31;;;0;;28.5;9;16;31.5;9;2;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97411102;SAINT-DENIS VILLE;-20.874000;55.452333;5;191904;20.0;9;30;;9.0;9;10;4;1;0;0;0;0;;;0;;;;32.8;9;30;;34.0;9;3;31.0;9;21;0;30;30;0;0;0;29;25.5;9;30;;23.5;9;18;28.5;9;5;0;0;0;0;0;30;23;0;7.3;9;10.0;9;23;30;29.1;9;30;;;0;;27.8;9;18;31.0;9;8;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97411102;SAINT-DENIS VILLE;-20.874000;55.452333;5;191905;196.0;9;31;;98.0;9;11;3;2;2;2;2;0;;;0;;;;30.2;9;31;;32.0;9;1;28.0;9;24;0;31;25;0;0;0;1;22.1;9;31;;19.0;9;30;26.0;9;21;0;0;0;0;11;29;6;0;8.1;9;10.0;9;31;31;26.1;9;31;;;0;;23.8;9;24;28.5;9;9;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97411102;SAINT-DENIS VILLE;-20.874000;55.452333;5;191906;18.0;9;30;;12.0;9;12;2;2;1;0;0;0;;;0;;;;28.7;9;30;;30.0;9;1;26.0;9;15;0;30;8;0;0;4;0;20.4;9;30;;18.5;9;20;22.0;9;22;0;0;0;0;17;24;0;0;8.3;9;11.0;9;2;30;24.6;9;30;;;0;;23.0;9;18;25.5;9;24;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97411102;SAINT-DENIS VILLE;-20.874000;55.452333;5;191907;4.0;9;31;;4.0;9;16;1;0;0;0;0;0;;;0;;;;25.3;9;31;;27.0;9;3;21.0;9;21;0;24;0;0;0;31;0;18.3;9;31;;16.0;9;22;20.0;9;14;0;0;0;0;31;3;0;0;6.9;9;9.0;9;20;31;21.8;9;31;;;0;;18.8;9;22;23.5;9;14;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97411102;SAINT-DENIS VILLE;-20.874000;55.452333;5;191908;10.0;9;31;;4.0;9;19;3;0;0;0;0;0;;;0;;;;24.5;9;31;;27.0;9;1;22.0;9;12;0;12;0;0;0;31;0;18.3;9;31;;17.0;9;19;20.0;9;3;0;0;0;0;31;1;0;0;6.2;9;10.0;9;30;31;21.4;9;31;;;0;;19.8;9;12;23.0;9;28;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97411102;SAINT-DENIS VILLE;-20.874000;55.452333;5;191909;8.5;9;30;;7.5;9;27;2;1;0;0;0;0;;;0;;;;27.5;9;30;;29.0;9;5;26.0;9;10;0;30;0;0;0;16;0;20.2;9;30;;18.0;9;1;24.0;9;22;0;0;0;0;18;17;0;0;7.3;9;10.5;9;12;30;23.9;9;30;;;0;;22.5;9;13;26.3;9;22;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97411102;SAINT-DENIS VILLE;-20.874000;55.452333;5;191910;30.0;9;31;;16.0;9;27;2;2;2;0;0;0;;;0;;;;27.7;9;31;;30.0;9;21;25.0;9;15;0;31;2;0;0;15;0;21.6;9;31;;19.0;9;25;23.0;9;21;0;0;0;0;2;30;0;0;6.1;9;9.0;9;13;31;24.7;9;31;;;0;;23.0;9;25;26.5;9;31;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97411102;SAINT-DENIS VILLE;-20.874000;55.452333;5;191911;25.0;9;30;;22.0;9;12;2;1;1;0;0;0;;;0;;;;31.1;9;30;;33.0;9;9;28.0;9;3;0;30;26;0;0;0;14;23.1;9;30;;19.5;9;1;26.0;9;23;0;0;0;0;1;29;5;0;8.0;9;10.5;9;21;30;27.1;9;30;;;0;;24.3;9;1;29.3;9;23;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
